ano,avaliacao,nome,rank
1530,4.00,Tiddledy Winks,21635
1530,4.40,Crazy Eights,21636
1530,4.40,Solitaire,21637
1530,4.67,Blackjack,21638
1530,4.85,Pay Day,21639
1530,4.47,Jumanji,21640
1530,4.32,Simon,21641
1530,3.80,Fact or Crap,21642
1530,4.35,Perfection,21643
1530,4.74,Memory,21644
1530,4.21,Hangman,21645
1530,4.23,Top Trumps,21646
1530,4.89,Connect Four,21647
1530,4.89,Checkers,21648
1530,3.67,Anti-Monopoly,21649
1530,4.81,Guess Who?,21650
1530,3.34,The Worst-Case Scenario Survival Game,21651
1530,4.31,Monopoly Junior,21652
1530,3.56,Barrel of Monkeys,21653
1530,3.38,Roulette,21654
1530,3.44,Game of Goose,21655
1530,4.54,Twister,21656
1530,4.27,Pick Up Sticks,21657
1530,4.66,Battleship,21658
1530,3.57,Hi Ho! Cherry-O,21659
1530,3.50,Battle of the Sexes,21660
1530,3.38,Cootie,21661
1530,4.50,Pachisi,21662
1530,4.24,The Oregon Trail Card Game,21663
1530,4.53,Sorry!,21664
1530,4.12,Hungry Hungry Hippos,21665
1530,3.64,Old Maid,21666
1530,4.12,Mouse Trap,21667
1530,3.64,Go Fish,21668
1530,4.12,Operation,21669
1530,3.45,LCR,21670
1530,4.31,The Game of Life,21671
1530,4.37,Monopoly,21672
1530,3.81,Trouble,21673
1530,2.30,War,21674
1530,2.88,Bingo,21675
1530,3.19,Candy Land,21676
1530,2.87,Chutes and Ladders,21677
1530,2.70,Tic-Tac-Toe,21678
1530,8.94,Sheep in Disguise,21679
1530,4.02,The Garden Game,
1530,7.54,VolgaFront: East of EastFront 1942-43,
1530,7.08,"EuroFront: War in Europe, 1939-45",
1530,5.69,Peaceful Resistance,
1530,7.18,Green Thumb Cards,
1530,4.19,Wortelboer,
1530,6.97,Elfengold,
1530,6.99,Formula Dé,
1530,8.02,Advanced Civilization,
1530,4.00,Skworms,
1530,6.43,Knightmare Chess,
1530,6.53,Die Siedler von Catan: Historische Szenarien,
1530,N/A,Looney Leo,
1530,7.15,Catan: Seafarers,
1530,7.42,El Grande: König & Intrigant,
1530,1.80,Neighbors,
1530,5.83,La Isla Bohnitâ,
1530,7.04,Bohnanza Erweiterungs-Set,
1530,5.50,Dump,
1530,5.57,Age of Arguments,
1530,5.74,Sufferin' Spirits,
1998,6.65,Bretonenboule,
1998,6.51,WarChest,
1998,5.14,Shark Bait,
1998,6.14,Cat vs. Mouse,
1998,5.40,Ice Blocks,
1998,6.63,Flohzirkus,
1998,5.50,Quartier Latin,
1998,5.31,Terrain Game,
1998,6.99,Illuminati: Y2K,
1998,4.41,Protzen,
1998,7.50,Field of Fire,
1998,7.36,The El Grande Expansions,
1998,6.03,Trolley Car,
1998,6.91,El Grande: Grandissimo,
1998,3.22,Stack 21,
1998,5.63,Ferkelei,
1998,5.42,Cube Fusion,
1998,6.76,What's That on My Head?,
1998,6.29,Blindside,
1998,4.40,Shift,
1998,5.80,Refugium,
1998,5.06,X-it!,
1998,6.39,Timeline,
1998,7.00,Dubble Kross,
1998,5.76,Over the Edge,
1998,6.31,Triple Threat Baseball!,
1998,3.76,Don't Make Me Laugh,
1998,3.65,Don't Make Me Laugh Jr.,
1998,4.16,Strange But True?,
1998,5.80,Hollywood's Reel Schpeel,
1998,3.00,Matheeno,
1998,2.00,Ultimate Soccer of America,
1998,5.83,Wicked Words,
1998,5.19,Dutch Mountains,
1998,5.91,Shocks & Scares,
1998,5.67,Balmy Balloonists,
1998,5.79,Buddel Bande,
1998,4.00,Auction America: The Trivia Game for Any Collector,
1998,5.97,Big Battle,
1998,5.12,Camlyn's Destiny,
1998,4.73,FIB-OR-NOT?,
1998,6.31,Atlantis,
1998,4.75,Pythago,
1998,4.33,Ad Mania,
1998,4.40,Smuggle,
1998,5.50,LifeLinks,
1998,7.29,Stir Crazy,
1998,6.00,Dear Abby,
1998,5.49,Initial Reaction,
1998,5.25,Beheaded,
1998,6.61,High Bohn,
1998,7.46,Catan: Cities & Knights,
1998,4.93,Nametrain,
1998,N/A,Rolazone,
1998,3.00,Grapple,
1998,5.17,ZOKI,
1998,N/A,Contango,
1998,4.83,Kommissar X,
1998,4.67,Seven Deadly Sins,
1998,4.50,Corner the Market,
1998,4.93,1848,
1998,5.13,Auf Trab im Sulkydrom,
1998,5.18,Svea Rike: Batalj,
1998,5.44,Der Tiger ist los,
1998,4.42,Diver,
1998,6.62,Finger weg von Mona Lisa,
1998,5.42,Finito,
1998,5.77,Galaxis,
1998,6.42,Canyon: Grand Canyon,
1998,6.57,Harun,
1998,5.38,Himalaya,
1998,6.16,Max.X,
1998,6.64,Momo,
1998,7.34,Mutternland,
1998,5.55,Paule Panik,
1998,5.67,Pow Wow,
1998,4.72,Rockets,
1998,5.21,Sansibar,
1998,6.00,Ordino,
1998,6.30,Head Quarter,
1998,7.00,Big Bang,
1998,6.14,Evolution,
1998,4.00,Hexenjagd,
1998,5.33,Kaminett,
1998,4.80,Der Schatz der Erdgeister,
1998,5.23,Luftschlösser,
1998,5.78,Feuer und Wasser,
1998,4.95,Die Goldene Eins,
1998,N/A,Don't Give Up Your Day Job!,
1998,4.74,Check the Ripper,
1998,3.00,Kiezkönig,
1998,4.33,Botany Bay,
1998,5.67,Archimedes,
1998,4.28,Road Warrior,
1998,3.14,Quest For Power,
1998,7.27,Die Siedler von Catan: Das Buch zum Spielen,
1998,3.50,Fantastische Ballonreise,
1998,6.10,Pass the Gas,
1998,N/A,"Money, Power, Respect",
1998,N/A,Nuts! To You,
2000,6.54,Rus': Rise of Russia 20 BC - AD1584,
2000,4.36,Delfino,
2000,3.14,Dow Jones,
2000,5.75,Geisterstunde,
2000,4.61,Lucky Five,
2000,5.73,Tendix,
2000,N/A,Turmbau zu Babylon,
2000,3.44,Tschau Knacki,
2000,5.93,Walkabout,
2000,5.29,Casablanca,
2000,3.75,C'est la Vie,
2000,6.20,Cloudbusters,
2000,5.24,"Game, Set, Match!",
2000,5.17,RallySport Board Game,
2000,6.30,Kommando,
2000,4.32,Looping,
2000,5.39,Fat Cats,
2000,6.94,Gods,
2000,6.42,Maneuver,
2000,5.98,So ein Zirkus,
2000,5.60,Schlangennest,
2000,6.44,BattleGrid,
2000,6.21,Hacker II: The Dark Side,
2000,5.95,Octet,
2000,5.66,Plem Plem,
2000,6.40,Contra,
2000,6.19,Ancient Empires,
2000,5.00,Doubloon Lagoon,
2000,7.53,Simple GBoH,
2000,4.67,"Atlantic, Chicago and Pacific Rails",
2000,6.53,Play to Become a Millionaire,
2000,6.90,Die Siedler von Catan: Historische Szenarien II,
2000,N/A,Earthdefenders,
2000,5.86,Abenteuer im Wichtelwald,
2000,5.83,Alarm,
2000,5.32,Alles klar?,
2000,4.88,Alles oder Nichts,
2000,4.83,Banking,
2000,5.09,Basta!,
2000,5.46,Breakout!,
2000,5.86,Scre-e-ech!,
2000,5.52,Dinoquest,
2000,2.83,Turtles,
2000,6.50,RYB,
2000,5.00,Rocketball,
2000,4.41,"Run, Hamster, Run!",
2000,5.36,Peep War,
2000,5.09,Crazy Rummy,
2000,5.11,Rebel Rails,
2000,5.41,Entrepreneur,
2000,6.70,VI Caesars,
2000,4.50,Towers of Wyoming,
2000,5.64,Blind Ignorance,
2000,4.33,Domingo,
2000,8.82,Plunder,
2000,6.25,"Another Day, Another Dollar: Horror",
2000,4.17,The Cigar Game,
2000,6.00,Manic Minelayers,
2000,7.01,Bohnanza Erweiterungs-Set (Revised Edition),
2000,5.77,Stash,
2000,5.89,Isis,
2000,6.23,Supremacy: Warlords and Pirates of the Neutral Zones,
2000,6.44,Pharao,
2000,7.59,PitchCar: Extension 1,
2000,5.75,Chief Herman's Holiday Fun Pack,
2000,6.37,Ramses,
2000,6.52,Supremacy: Resource Deck Two,
2000,4.59,Het 1845 Spel,
2000,5.42,Amro-Dam,
2000,6.77,Block Mania: Mega-Mania,
2000,6.75,Libero,
2000,4.83,Judge 'n' Jury,
2000,6.39,Total Attack!! Soccer,
2000,3.78,Avanté,
2000,6.73,Mississippi Queen: The Black Rose,
2000,7.79,RoboRally: Armed and Dangerous,
2000,8.19,Banzai,
2000,N/A,ChessMage: Deck of the Myriad Shards,
2000,5.09,Tension,
2000,5.26,Nevo,
2000,3.25,Russian Roulette,
2000,1.50,Ivy Towers,
2000,7.71,Ambush!: Purple Heart,
2000,7.60,Ambush!: Move Out!,
2000,6.69,Creature Features,
2000,7.65,Ambush!: Silver Star,
2000,5.48,Galileo,
2000,5.54,Archie Bunker's Card Game,
2000,4.50,Romeo und Julia,
2000,4.33,Maul of America: Chopping Maul,
2000,6.50,Escape from the Casbah,
2000,3.47,Drinkers Wild,
2000,5.21,Police State,
2000,4.50,Beat Detroit,
2000,5.64,Balance of Power,
2000,4.82,Heisse Öfen,
2000,7.85,Battle Hymn: Leatherneck,
2000,6.81,Modern Naval Battles II: The Campaign Game,
2000,6.86,Modern Naval Battles III,
2000,5.80,Illuminati: Brainwash,
1994,7.62,Blood Bowl: DeathZone,
1994,6.73,Knightmare Chess 2,
1994,5.23,Hot Property!,
1994,6.89,Kremlin: Revolution,
1994,6.12,War of the Networks,
1994,6.00,Attacke,
1994,5.78,"Mouse, Mouse!  Get Outta My House",
1994,4.10,Bei Nacht und Nebel,
1994,6.76,Iago,
1994,7.17,Epicus,
1994,6.89,Talisman: The Adventure,
1994,6.95,Talisman Expansion Set,
1994,6.47,Talisman Dragons,
1994,6.37,Talisman City,
1994,6.51,The Talisman Dungeon,
1994,5.94,Talisman Timescape,
1994,7.07,Heroes for Dungeonquest,
1994,6.60,Dungeonquest: Catacombs,
1994,4.66,Eyewitness Newsreel Challenge: A VCR Game,
1994,5.72,Kiek,
1994,5.70,Fette Kühe,
1994,4.56,Gossip,
1994,7.10,Advanced Heroquest: Terror in the Dark,
1994,7.25,HeroQuest: Return of the Witch Lord,
1994,7.21,HeroQuest: Kellar's Keep,
1994,7.48,HeroQuest: Barbarian Quest Pack,
1994,7.32,HeroQuest: Elf Quest Pack,
1994,7.46,HeroQuest: Against the Ogre Horde,
1994,7.56,HeroQuest: Wizards of Morcar,
1994,5.53,Sale of the Century,
1994,4.50,Divine Right: Scarlet Empire,
1994,5.92,Dark World: Dragon's Gate,
1994,5.42,Og,
1994,6.00,Pentacle,
1994,4.59,Phart!  The Dispersing,
1994,5.40,Space Race,
1994,7.23,Risk Édition Napoléon: Extension Empire Ottoman,
1994,4.33,Battle Dice,
1994,5.50,Clean Sweep,
1994,5.80,Shrimpin',
1994,5.37,Witch Hunt,
1994,9.00,Rally!,
1994,4.32,Chalet,
1994,N/A,Doomsday Cult 2000,
1994,4.50,Chill Out!,
1994,6.76,"The Who, What or Where Game",
1994,4.17,Odd Ball,
1994,6.62,Hurricane,
1994,3.20,Zocker,
1994,3.05,Zock,
1994,5.52,Würfel-Duell,
1994,5.55,Wörtersee,
1994,7.00,Wind City,
1994,2.00,Mythrole: Merchants,
1994,3.96,Insikt,
1994,4.10,Foqus,
1994,5.03,Geni 2000,
1994,3.48,Diamond City,
1994,4.20,Tatort Titanic,
1994,3.92,Expedition Robinson,
1994,5.27,Conquistador,
1994,5.09,Gold Train,
1994,7.20,Hurricane: The Game of the Tropics,
1994,3.00,Armour Quest: Quæstro,
1994,5.36,Blazing Camels,
1994,7.48,Cataphract,
1994,5.25,How Much for the Camel?,
1994,5.33,Office Politics,
1994,4.97,Traffic Lights,
1994,6.91,Salamis,
1994,5.36,Maul of America: Raid on the Mall,
1994,5.46,Robert Ludlum's Game of Counter Espionage,
1994,6.05,Babylon 5 Component Game System: Reinforcements Pack #1,
1994,5.42,Hollywood for Sale,
1994,4.57,Im 7. Himmel,
1994,5.00,REM,
1994,5.36,Sovereign of the Seas,
1994,6.11,Dark Continent,
1994,7.21,Bushido Denied: The Battles of Bataan and Corregidor,
1994,3.91,Anti-Monopoly III: Washington-Moskau,
1994,4.64,Mogelei,
1994,5.75,Pratmakarna,
1994,4.62,Okänd planet,
1994,3.25,Online,
1994,3.52,Star Wars Episode I: Attack on Naboo,
1994,7.55,RoboRally: Radioactive,
1994,7.76,RoboRally: Grand Prix,
1994,7.80,RoboRally: Crash and Burn,
1994,3.60,Bump,
1994,5.38,Beutezug,
1994,5.24,Rasant,
1994,4.54,Da Capo!,
1994,4.76,Gold am Yukon,
1994,3.58,Outlaw Trail: The Western Game,
1994,5.33,The Great Canadian Pie,
1994,4.60,"Excuses, Excuses",
1994,3.50,Utmaningen,
1994,7.26,Primordial Soup: Freshly Spiced,
1994,5.61,Jati,
1994,2.82,Votum,
1998,5.50,Verflixt und Zugesperrt,
1998,4.04,Tweedledum: The New Adventures with Alice in Wonderland,
1998,5.08,Till Eulenspiegel,
1998,6.67,Das Magische Hexagon,
1998,5.87,Tempo,
1998,3.06,Tango,
1998,5.78,Talking Stones,
1998,5.46,Steinbeisser,
1998,5.32,Spirit,
1998,5.79,Der Schatz des Pharaos,
1998,5.15,Sokrates,
1998,3.41,Top Secret,
1998,6.93,Now You See It,
1998,5.98,Eye Guess,
1998,5.35,The Joker's Wild,
1998,4.46,Barrier,
1998,6.37,They're at the Post,
1998,5.93,Nomad,
1998,6.34,Blue Stones,
1998,6.20,Starships,
1998,6.55,Life & Death & An American Chainsaw,
1998,6.64,The New Dungeon: Miniatures and Game Supplement,
1998,5.13,Interaction,
1998,N/A,Courier,
1998,6.85,Starship Command II,
1998,7.83,Civilization West Extension Map,
1998,3.97,Airline,
1998,6.25,Deal Me In,
1998,5.22,Neues aus dem Wichtelwald,
1998,5.63,Double,
1998,4.91,Büro Crazy,
1998,6.00,Sherlock Holmes: The Game of the Great Detective,
1998,5.50,The Guru's Famous Baseball Game,
1998,5.60,Starlord,
1998,5.49,The Game of Good Cooking,
1998,2.00,Scoop the Cash,
1998,5.29,Illya Kuryakin,
1998,6.20,Total Depth,
1998,3.67,Time Vectors,
1998,5.50,GRYB Game System,
1998,6.53,Domination,
1998,4.58,Dingus,
1998,5.10,Agent of Change,
1998,5.23,Finger-Flick Sports: Baseball,
1998,4.58,Jackpot Payoff,
1998,4.20,Schickeria,
1998,3.75,Knallbonbon,
1998,4.11,Ritter Kunibert's 12er Stich,
1998,5.47,Drachenlachen,
1998,6.12,Hexenstich,
1998,5.21,Hyano,
1998,5.90,Swahili,
1998,6.35,Kill Doctor Lucky: Craigdarroch,
1998,6.50,The LogiQuad Game System,
1998,5.60,Forte,
1998,2.00,Ion Glory,
1998,3.70,Clobber!,
1998,5.54,Top That!,
1998,6.67,The Flea Market Game,
1998,6.04,Watch,
1998,6.69,Colliding Circles,
1998,5.25,Flying Circus,
1998,4.93,4X4,
1998,3.25,Sex Maniacs,
1998,6.85,Kartenschach,
1998,5.18,Weekend in Vegas,
1998,7.25,Battles of Trenton and Princeton,
1998,N/A,Space: The Game,
1998,6.12,Oil Power,
1998,6.12,Borderlands,
1998,5.50,Hopfen & Malz,
1998,5.31,Transformation,
1998,3.75,PowerTechnics,
1998,6.75,Blood Bowl Companion,
1998,6.75,Blood Bowl Star Players,
1998,2.40,Rubicon,
1998,4.90,Heiße Karten,
1998,6.67,Bill Oddie's Great Bird Race Game,
1998,5.71,Murder Mystery Party: Revenge in Rome,
1998,4.60,Noah's Ark,
1998,5.34,Letres,
1998,5.00,Monotony,
1998,4.00,Starunner,
1998,5.50,Energy Quest,
1998,4.56,Medical Monopoly,
1998,5.18,Hacker,
1998,6.70,Groo: The Game – Expansion Set,
1998,5.50,Mbogo,
1998,7.22,Last Frontier: The Artifact,
1998,5.33,Schatztaucher,
1998,5.99,Sekt oder Selters,
1998,5.64,Sunset Blvd.,
1998,5.00,Yukk!,
1998,5.69,Kommissar,
1998,3.60,Sea-Fleet,
1998,2.00,Mount Everest,
1998,4.75,Test Drive,
1998,5.46,The Great American Auction Card Game,
1998,5.25,Boogey Man,
1998,5.35,The Barons of Fyn,
1994,5.46,"LNL: Laplace, Newton & Lagrange",
1994,6.46,Queen Victoria's Navy,
1994,5.32,Bones,
1994,4.83,Chaseback,
1994,7.26,Lord of the Rings: Friends & Foes,
1994,5.81,Slasher Flick,
1994,6.98,Planes & Trains,
1994,5.83,House of Horrors,
1994,6.00,Not Necessarily Rum,
1994,5.30,Freeze Frame!,
1994,5.87,Zillionaire,
1994,5.31,Zero Zap,
1994,5.39,Wildcatter,
1994,6.34,Frag: Death Match,
1994,6.50,Kippour 1973,
1994,5.94,Candidate,
1994,6.46,Flipop,
1994,5.11,Casanova,
1994,3.15,The Chicago Way,
1994,6.00,1-2-3 Go!,
1994,4.50,Express Chess,
1994,6.21,Global Chess,
1994,5.65,Massai,
1994,5.17,Himmel und Hölle,
1994,5.17,Caverns Deep,
1994,5.25,Dark Heaven Apocalypse,
1994,3.94,Charmed: The Book of Shadows,
1994,4.59,Skyline,
1994,6.22,Gammarauders: Revenge of the Factoids,
1994,4.00,General Hospital,
1994,N/A,Jingo,
1994,N/A,Fort Worth Scene,
1994,4.75,Rules of the Road,
1994,4.25,Good Guys 'n Bad Guys,
1994,6.29,Maelstrom: The Coming of Chaos,
1994,4.72,Stargate SG-1: La Vengeance d'Apophis,
1994,4.10,Loopino,
1994,N/A,Fire On The Suns: Tactical Command Fleet Book 1,
1994,N/A,Fire On The Suns: Tactical Command!,
1994,4.69,Zündstoff,
1994,6.22,Pollyanna,
1994,4.49,Monsterjagd,
1994,6.51,Mutabohn,
1994,6.93,Isfahan,
1994,5.58,Kampf um Rom: Das Kartenspiel,
1994,7.65,Cross of Iron: A Squad Leader Gamette,
1994,5.76,Temptation Poker,
1994,7.00,Carcassonne: The River,
1994,5.67,Director's Cut,
1994,4.00,Quadragammon,
1994,7.00,MoonDragon,
1994,5.83,Babble-On,
1994,5.36,Knack den Code-X,
1994,5.17,Westwärts,
1994,5.84,Welt der Winde,
1994,6.00,Schwimmer in der Wüste,
1994,7.80,Claim,
1994,6.59,Kontor: Das Exportlager,
1994,5.73,Das Hornberger Schiessen,
1994,5.82,Der Kleine Riese Kasimir,
1994,5.38,Die Chinesische Mauer,
1994,4.53,My Brain Is Bleeding,
1994,3.75,Frontrunner,
1994,4.40,Who Framed Roger Rabbit?,
1994,1.00,MediCumLaude,
1994,5.49,Talk Show,
1994,3.29,Snap,
1994,5.75,Integralis: Die große Keilerei in der Buchbinderei,
1994,5.77,Die VampirConnection,
1994,5.63,Bid It Right: The Price is Right Card Game,
1994,5.37,Small Soldiers Big Battle Game,
1994,6.75,Super Giant Monster Showdown: Destroy Tokyo Tower,
1994,6.61,Super Giant Monster Showdown: Cybernetic Attachments,
1994,6.61,Web of Power: The Vatican,
1994,6.00,Cheeeese Please,
1994,6.00,Hesketh's Legacy,
1994,5.38,Commercial Crazies,
1994,N/A,Join us Together,
1994,6.67,Acronym,
1994,5.19,Baseball Card All Star Game,
1994,6.75,Lancer,
1994,2.00,Black Beauty Downs,
1994,6.75,Donnerwetter,
1994,4.03,Weatherslam,
1994,3.90,Palenque,
1994,4.83,Rauchzeichen,
1994,N/A,Renaissance Traders,
1994,6.13,"Another Day, Another Dollar: Kung Fu",
1994,6.78,New Tactical Games with Dice and Cards,
1994,6.80,Blazing Aces!: A Fistful of Family Card Games,
1994,5.59,Buntbär & Co.,
1994,5.81,Samarcanda: The Marvellous Adventures of Marco Polo,
1994,6.19,"Another Day, Another Dollar: Space",
1994,6.22,"Another Day, Another Dollar: Musicals",
1994,4.63,Booze Cruise,
1994,N/A,Dippi Totale,
1994,5.21,Crazy Clock Game,
1994,5.48,Pole Position,
1994,5.83,Hossa! Seefahrer-Erweiterung,
1994,7.69,More Cosmic Encounter,
2001,6.37,Chez Geek 3: Block Party,
2001,5.60,SHOC,
2001,4.67,WaveLength,
2001,2.00,Airplay,
2001,3.71,Combat Cards,
2001,5.00,Clintonopoly!,
2001,4.50,New America,
2001,6.65,Knights of the Dinner Table: Orcs – The Reckoning,
2001,4.66,Combo,
2001,7.00,Mutant Chess,
2001,4.79,Duck Pond,
2001,2.83,Regentropfenspiel,
2001,4.00,Quickely Dice,
2001,6.29,Chez Geek 2: Slack Attack,
2001,7.55,The Ironclads: Expansion Kit,
2001,5.94,Goldraub in London,
2001,7.14,War in Europe,
2001,6.40,Ave,
2001,5.92,200 Jahre Montgolfieren,
2001,6.00,Caravansérail,
2001,6.97,Catan: 5-6 Player Extension,
2001,6.34,Checkpoint: Danger!,
2001,6.28,Scrabble Duplicate Crossword Game,
2001,6.38,Chutes à gogo,
2001,3.48,Astromagie,
2001,5.17,Uräus,
2001,5.96,Seneti,
2001,5.00,Karnak,
2001,7.67,Theben,
2001,5.20,Talon,
2001,6.00,Meander,
2001,7.38,Ant Wars,
2001,6.02,Supremacy: The Unconventional Forces,
2001,5.75,Supremacy: High-Tech Edge for Strategic Forces,
2001,5.87,Supremacy: High-Tech Edge for Conventional Forces,
2001,6.59,Supremacy: Fortuna,
2001,6.38,Supremacy: Boomers – Ballistic Missile Subs,
2001,6.79,Supremacy: Mega Map,
2001,6.49,Supremacy: Mega Supremacy – Challenge of the New World Order,
2001,6.50,Destiny,
2001,6.17,Aquitaine: Strategy and the Medieval War Ride,
2001,5.25,Mr. Bunny's Internet Startup Game,
2001,5.62,Kersplatt!,
2001,5.00,Column,
2001,3.25,The Fishing Game,
2001,5.19,Siege,
2001,4.35,Pentagonal,
2001,6.34,Abstracts,
2001,6.62,The Book of Classic Board Games,
2001,6.43,Supremacy: Main Battle Tanks,
2001,6.07,Starfire III: Empires,
2001,6.59,Imperial Starfire,
2001,6.97,Starfire: New Empires,
2001,3.25,Strike It Rich,
2001,5.41,Collect,
2001,3.20,The Stock Exchange Game,
2001,6.75,Philately,
2001,6.28,"Pancho Villa, Dead or Alive!",
2001,4.54,Jurassic Park III: The Spinosaurus Chase Game,
2001,4.71,Hounds and Jackals: Game of the Pharaohs,
2001,6.36,Supremacy: Neutron Bombs and Killer Satellites,
2001,6.41,Supremacy: The Middle Powers,
2001,7.10,Catan Card Game: Expansion Set,
2001,5.36,Mr. Ree!:  The Fireside Detective,
2001,5.75,The Goonies,
2001,N/A,"The Game of Hoboken, New Jersey",
2001,3.90,New York in a Box,
2001,6.00,Square Dance,
2001,6.46,Fjord,
2001,5.09,Teufel nochmal!,
2001,2.40,Kuh & Kompagnon,
2001,6.63,Dune: Spice Harvest,
2001,5.86,Dune: The Duel,
2001,4.50,Morecambe & Wise Game,
2001,5.82,Trivial Pursuit: Genus II,
2001,5.56,Supremacy: Colonial Legions and Merchant Marine,
2001,5.65,Scrabble Word Rummy,
2001,4.00,Underwriter,
2001,6.38,Craonne,
2001,7.20,Middleman,
2001,5.58,Men Against Fire,
2001,5.00,Headlines,
2001,4.84,Task Force,
2001,5.83,Head to Head Golf,
2001,6.00,Save Doctor Lucky on Moon Base Copernicus,
2001,5.48,Train Raider,
2001,5.20,Rythmo,
2001,7.63,Carcassonne: Expansion 1 – Inns & Cathedrals,
2001,4.46,Gobbos' Banquet,
2001,N/A,Circuit,
2001,5.58,Pin Point,
2001,3.73,King of the Mountain,
2001,6.59,Supermoney,
2001,6.14,Group Therapy,
2001,5.61,HiQue,
2001,3.85,Framed!,
2001,6.16,Showdown Poker,
2001,N/A,Questique,
2001,4.91,The Book of Medieval Wargames,
2001,5.95,Battle of Britain,
1989,3.36,Sheffield Shares,
1989,5.74,Flightplan: The Airline Game,
1989,6.31,Bus Boss,
1989,5.54,Rhombo Continuo,
1989,5.10,Survival / The Barbarian,
1989,8.23,TurfMaster Course Collection 1,
1989,6.91,Counterstrike,
1989,6.96,Schaumermal,
1989,5.02,Detour!,
1989,5.40,Zone X,
1989,6.33,Triangle Game,
1989,5.90,Just Wait,
1989,3.79,Dollars and Dibble,
1989,5.51,Deception,
1989,5.64,Dallas,
1989,5.50,Spritfresser,
1989,4.50,Patch Worlds,
1989,4.59,Verdict,
1989,5.72,Der Berg ruft,
1989,3.98,Pitagoras,
1989,6.44,Chamäleon,
1989,4.17,Bronco Ranch,
1989,4.11,Drei Chinesen mit dem Kontrabass,
1989,4.04,Daumen Drauf,
1989,6.05,Empire: Triumphs and Humilations for Power,
1989,6.42,Battlebikes,
1989,4.39,Peasantry,
1989,7.89,Desert War,
1989,6.16,Demono,
1989,3.00,Succession,
1989,5.41,Trüffeln Schnüffeln,
1989,2.71,Auf + Zu,
1989,5.71,Isaac Asimov presents Super Quiz II,
1989,6.40,Isaac Asimov presents Super Quiz III,
1989,N/A,The Card Game for Lovers,
1989,N/A,GLE'X,
1989,5.00,Z-Chess,
1989,5.72,Willow,
1989,6.11,Paroli,
1989,7.26,El Grande: Grossinquisitor und Kolonien,
1989,5.82,La Strada,
1989,5.35,Star Fighter,
1989,3.67,Fantasy Conflict,
1989,6.84,The Home Stretch,
1989,5.37,Rigatoni Intriganti,
1989,1.00,Euro,
1989,4.85,The Whole Brain Game,
1989,5.17,Alexander's Generals: The Diadochian Wars 323-281 B.C.,
1989,5.50,Princess of Power Game,
1989,5.50,Herself the Elf: Elf-Fun Game,
1989,4.56,The World of Wall Street,
1989,N/A,Quickit,
1989,5.00,Action Test,
1989,7.50,Soundbytes,
1989,N/A,Travellers' Tour Through the United States,
1989,4.24,The Famous Monarchs of England Card Game,
1989,3.82,Clue Jr. Travel Game,
1989,5.73,Juwelenzauber,
1989,4.73,Oxford: Cambridge Boat Race,
1989,4.67,Hydra,
1989,4.61,Denkste!,
1989,5.40,Kopf oder Knopf,
1989,7.00,Ruslan and Liudmila,
1989,2.00,PRO-GRIDIRON,
1989,5.77,Respond!,
1989,5.10,UFO,
1989,6.05,Pagoda,
1989,6.00,Smart,
1989,3.60,The Three Stooges Trivia Game,
1989,5.20,Lost World,
1989,5.00,Nieznaika on the Moon,
1989,6.00,Wizard of Oz's Emerald Town,
1989,7.25,Sherlock Holmes Consulting Detective: Adventures by Gaslight,
1989,7.65,Sherlock Holmes Consulting Detective: The Mansion Murders,
1989,7.52,Sherlock Holmes Consulting Detective: The Queen's Park Affair,
1989,4.02,Sushi-Jalapeńo War,
1989,5.79,Hype,
1989,3.89,Runngus' Game,
1989,6.05,Beziehungskisten,
1989,4.88,Carrott's Canny Captions,
1989,5.00,King Tut,
1989,3.50,Baywatch: The Game,
1989,3.20,Alien Encounter,
1989,4.00,Hoodwinked,
1989,6.29,Gaukelspiel,
1989,5.00,Little League Lunatics,
1989,5.93,Crisis: A Twisted Laugh at Life,
1989,5.76,Great Walls,
1989,4.33,Save Our Bureaucrats,
1989,3.50,Capital Punishment,
1989,N/A,Miss Universe,
1989,N/A,Gulliver's Travel,
1989,6.73,Web of Power: The Duel,
1989,6.51,Kontor: 3 & 4 player expansion,
1989,N/A,Holocaust,
1989,4.30,Vier auf einen Streich,
1989,3.79,Odyssee,
1989,4.14,Der Blaumilch-Kanal,
1989,4.69,Osiris,
1989,4.89,Bloody Mary,
1991,5.89,Plan-Cheroli,
1991,4.33,In Dubio Pro Reo,
1991,4.86,Die Druiden,
1991,4.82,Denkste!?,
1991,4.87,Ostindien Company,
1991,4.25,Im Rampenlicht,
1991,5.00,Irono Ofubi,
1991,1.58,Challenge the Zodiac,
1991,4.88,Die LeuchtturmArchitekten,
1991,5.05,Soccerboss,
1991,5.00,Slapstick,
1991,6.21,Frag: Fire Zone,
1991,5.00,The Scotch Whisky Game,
1991,5.71,Die Perlen der Scheherazade,
1991,5.83,Karmas,
1991,4.22,Illegal,
1991,4.82,Hol's der Teufel,
1991,6.60,Admiral on Deck,
1991,5.36,Sea-Life,
1991,5.69,Schaska,
1991,5.39,Fast Freddy's Hong Kong Dice Game,
1991,6.00,Tripjat,
1991,5.00,Das Zeitungsspiel,
1991,5.75,Trödeln,
1991,3.80,Zamix,
1991,5.31,"Kaos, The Game",
1991,3.00,The Amazing Spider-Man Game,
1991,2.33,ReBoot Mainframe Game,
